date,px,ret
2023-04-14,6818.57,0.004858818674840837
2023-04-17,6787.58,-0.004544941241345302
2023-04-18,6821.81,0.0050430344835714624
2023-04-26,6910.15,0.01294964239695906
2023-04-27,6945.48,0.005112768897925557
2023-04-28,6915.72,-0.004284801050467246
2023-05-02,6863.3,-0.007579832613234805
2023-05-03,6812.72,-0.007369632683985827
2023-05-04,6844.03,0.00459581488744587
2023-05-05,6787.63,-0.00824075873425445
2023-05-08,6769.63,-0.002651882910529868
2023-05-09,6779.98,0.00152888710313559
2023-05-10,6811.9,0.004707978489612019
2023-05-11,6755.94,-0.008215035452663777
2023-05-12,6707.76,-0.007131502055968464
2023-05-15,6711.74,0.0005933426359916449
2023-05-16,6676.56,-0.005241561800665595
2023-05-17,6663.11,-0.0020145104664678337
2023-05-19,6700.56,0.005620498535969132
2023-05-22,6729.65,0.004341428179137186
2023-05-23,6736.68,0.001044630850044248
2023-05-24,6745.8,0.0013537825753933141
2023-05-25,6704.23,-0.006162352871416421
2023-05-26,6687.0,-0.0025700192266673305
2023-05-29,6681.1,-0.0008823089576790455
2023-05-30,6636.42,-0.006687521515918116
2023-05-31,6633.26,-0.0004761603394600744
2023-06-05,6633.44,2.713597838766013e-05
2023-06-06,6618.92,-0.0021889095250728907
2023-06-07,6619.75,0.00012539810120082429
2023-06-08,6666.33,0.007036519506023575
2023-06-09,6694.02,0.004153709762342972
2023-06-12,6722.37,0.00423512328914466
2023-06-13,6719.01,-0.0004998237228833746
2023-06-14,6699.72,-0.002870958668018009
2023-06-15,6713.79,0.0021000877648618133
2023-06-16,6698.55,-0.0022699548243242385
2023-06-19,6686.06,-0.0018645826335550453
2023-06-20,6660.46,-0.003828861840904807
2023-06-21,6702.63,0.006331394528305889
2023-06-22,6652.26,-0.0075149605453381785
2023-06-23,6639.73,-0.0018835703956250338
2023-06-26,6664.67,0.003756176832491853
2023-06-27,6661.88,-0.0004186253783008409
2023-07-03,6696.72,0.005229754964064304
2023-07-04,6681.75,-0.0022354227144034677
2023-07-05,6718.98,0.005571893590750943
2023-07-06,6757.33,0.005707711587175535
2023-07-07,6716.46,-0.006048246866735774
2023-07-10,6731.04,0.002170786396405333
2023-07-11,6796.92,0.009787491977465645
2023-07-12,6808.21,0.0016610464739912345
2023-07-13,6810.21,0.000293762971471212
2023-07-14,6869.57,0.008716324459891789
2023-07-17,6867.14,-0.0003537339309446219
2023-07-18,6830.2,-0.005379240848446432
2023-07-20,6864.19,0.004976428215864859
2023-07-21,6880.8,0.0024198048130952277
2023-07-24,6899.4,0.0027031740495291334
2023-07-25,6917.71,0.0026538539583151888
2023-07-26,6948.28,0.004419092445332229
2023-07-27,6896.66,-0.0074291767171156264
2023-07-28,6900.23,0.0005176418730226118
2023-07-31,6931.36,0.004511443821437755
2023-08-01,6886.5,-0.00647203434823751
2023-08-02,6854.51,-0.004645320554708454
2023-08-03,6898.08,0.006356398925670748
2023-08-04,6852.84,-0.0065583466703778015
2023-08-07,6886.37,0.004892861937532356
2023-08-08,6868.81,-0.0025499646402966647
2023-08-09,6875.11,0.0009171894403832148
2023-08-10,6893.28,0.0026428668050402226
2023-08-11,6879.98,-0.0019294153146253157
2023-08-14,6910.17,0.0043880941514364835
2023-08-15,6915.1,0.0007134412033278359
2023-08-16,6900.54,-0.0021055371578141413
2023-08-18,6859.91,-0.005887945001405659
2023-08-21,6866.03,0.0008921399843437872
2023-08-22,6916.45,0.007343399315179244
2023-08-23,6921.41,0.0007171308980762348
2023-08-24,6899.39,-0.0031814326849586294
2023-08-25,6895.44,-0.0005725143817063572
2023-08-28,6921.73,0.003812664601533733
2023-08-29,6957.83,0.005215459140995193
2023-08-30,6966.66,0.0012690738348020147
2023-08-31,6953.26,-0.0019234468166954288
2023-09-01,6977.65,0.0035077071762021905
2023-09-04,6996.75,0.002737311272419829
2023-09-05,6991.71,-0.0007203344409904
2023-09-06,6995.95,0.0006064324750310046
2023-09-07,6954.81,-0.005880545172564089
2023-09-08,6924.78,-0.004317874967109225
2023-09-11,6963.39,0.005575628395414922
2023-09-12,6933.97,-0.004224953650448948
2023-09-13,6935.48,0.0002177684645303657
2023-09-14,6959.33,0.003438839128654392
2023-09-15,6982.79,0.0033710141637197655
2023-09-18,6936.08,-0.006689303272760627
2023-09-19,6980.32,0.006378242465484796
2023-09-20,7011.68,0.0044926307103401175
2023-09-21,6991.47,-0.002882333477854049
2023-09-22,7016.84,0.0036287075536332036
2023-09-25,6998.38,-0.0026308138706312434
2023-09-26,6923.8,-0.010656751991175106
2023-09-27,6937.83,0.0020263439151910756
2023-09-29,6939.89,0.00029692281304094514
2023-10-02,6961.46,0.0031081184283900942
2023-10-03,6940.89,-0.0029548399330024955
2023-10-04,6886.58,-0.007824644966279548
2023-10-05,6874.83,-0.00170621701918805
2023-10-06,6888.52,0.001991321967234283
2023-10-09,6891.46,0.00042679704784176486
2023-10-10,6922.19,0.0044591421846749135
2023-10-11,6931.75,0.0013810658187654035
2023-10-12,6935.15,0.0004904966278356238
2023-10-13,6926.78,-0.0012068953086811218
2023-10-16,6896.29,-0.004401756660381895
2023-10-17,6939.62,0.006283088443206353
2023-10-18,6927.91,-0.0016874122790585533
2023-10-19,6846.43,-0.011761122762853349
2023-10-20,6849.17,0.0004002085758563201
2023-10-23,6741.96,-0.015652991530360594
2023-10-24,6806.76,0.009611448302867531
2023-10-25,6834.39,0.004059199971792715
2023-10-26,6714.52,-0.017539239054253586
2023-10-27,6758.79,0.006593174195623774
2023-10-30,6735.89,-0.0033881804287453354
2023-10-31,6752.21,0.002422842415775728
2023-11-01,6642.42,-0.01625986158605852
2023-11-02,6751.39,0.01640516558724081
2023-11-03,6788.85,0.005548487052295936
2023-11-06,6878.84,0.013255558747063079
2023-11-07,6843.79,-0.005095335841508231
2023-11-08,6804.11,-0.0057979569799775366
2023-11-09,6838.23,0.005014616165817332
2023-11-10,6809.26,-0.004236476398132183
2023-11-13,6838.31,0.00426624919594798
2023-11-14,6862.06,0.003473080337100809
2023-11-15,6958.21,0.01401182735213613
2023-11-16,6958.01,-2.8743024427235753e-05
2023-11-17,6977.67,0.0028255205152047935
2023-11-20,6994.89,0.0024678725133175927
2023-11-21,6961.79,-0.0047320258074109445
2023-11-22,6906.95,-0.007877284434032128
2023-11-23,7004.34,0.014100290287319295
2023-11-24,7009.63,0.0007552460331736732
2023-11-27,7013.41,0.000539258134880205
2023-11-28,7041.07,0.003943873237127082
2023-11-29,7036.09,-0.0007072788652859874
2023-11-30,7080.74,0.006345854018353858
2023-12-01,7059.91,-0.002941782920994118
2023-12-04,7093.6,0.004772015507279903
2023-12-05,7100.85,0.0010220480433067447
2023-12-06,7087.4,-0.0018941394340115103
2023-12-07,7134.62,0.006662527866354351
2023-12-08,7159.6,0.003501237627231868
2023-12-11,7088.79,-0.009890217330577156
2023-12-12,7125.31,0.0051517960046778555
2023-12-13,7075.34,-0.007013028205088645
2023-12-14,7176.02,0.014229704862239956
2023-12-15,7190.99,0.002086114587194432
2023-12-18,7119.52,-0.009938826225596054
2023-12-19,7187.85,0.009597557138683488
2023-12-20,7219.67,0.004426914863276288
2023-12-21,7209.62,-0.0013920303836602033
2023-12-22,7237.52,0.0038698294778365394
2023-12-26,7237.52,0.0
2023-12-27,7245.92,0.001160618554421955
